zipcode,city,state,state_name,latitude,longitude,population_2010,land_sq_miles,density_per_sq_mile
98812,Brewster,WA,Washington,48.112268,-119.75203,4899,265.239,18.47013448
98813,Bridgeport,WA,Washington,47.999618,-119.66129,3176,118.119,26.88813823
98036,Brier,WA,Washington,47.808816,-122.28394,36000,9.684,3717.472119
98320,Brinnon,WA,Washington,47.705616,-122.92868,1250,97.632,12.80317929
98606,Brush Prairie,WA,Washington,45.73451,-122.48034,9027,37.413,241.2797691
98321,Buckley,WA,Washington,47.155649,-122.05255,15152,36.033,420.5034274
98530,Bucoda,WA,Washington,46.797382,-122.85123,565,4.984,113.3627608
99323,Burbank,WA,Washington,46.191158,-118.87987,3684,125.915,29.25783266
98146,Burien,WA,Washington,47.501753,-122.35688,25922,4.651,5573.42507
98233,Burlington,WA,Washington,48.486892,-122.33366,14871,33.869,439.0740795
98607,Camas,WA,Washington,45.60916,-122.40547,27899,46.969,593.9875237
98323,Carbonado,WA,Washington,47.035525,-121.951,702,246.377,2.849291939
98814,Carlton,WA,Washington,48.231421,-120.12065,466,149.951,3.107681843
98014,Carnation,WA,Washington,47.648232,-121.91265,6765,45.308,149.3113799
98610,Carson,WA,Washington,45.801513,-121.91147,2871,367.572,7.810714635
98684,Cascade Park,WA,Washington,45.627459,-122.52023,26968,6.973,3867.488886
98815,Cashmere,WA,Washington,47.522546,-120.48966,7233,118.817,60.8751273
98611,Castle Rock,WA,Washington,46.308371,-122.8987,9133,124.596,73.30090854
98612,Cathlamet,WA,Washington,46.208318,-123.34624,2704,75.564,35.78423588
98613,Centerville,WA,Washington,45.722786,-120.96163,400,92.455,4.326429074
98531,Centralia,WA,Washington,46.728383,-122.95142,24121,136.673,176.4869433
99003,Chattaroy,WA,Washington,47.921687,-117.29378,4848,70.147,69.11200764
98532,Chehalis,WA,Washington,46.630721,-123.01599,23596,322.503,73.16521087
98816,Chelan,WA,Washington,47.880774,-120.08379,6394,396.623,16.12110241
98817,Chelan Falls,WA,Washington,47.79955,-119.98921,366,0.982,372.7087576
99004,Cheney,WA,Washington,47.466974,-117.60575,18376,336.006,54.68949959
99109,Chewelah,WA,Washington,48.269784,-117.73437,5109,280.151,18.23659384
98325,Chimacum,WA,Washington,47.974586,-122.78382,1848,30.08,61.43617021
98614,Chinook,WA,Washington,46.282397,-123.93844,353,28.304,12.47173544
98533,Cinebar,WA,Washington,46.588026,-122.53345,609,120.118,5.070014486
98326,Clallam Bay,WA,Washington,48.181608,-124.41188,1412,291.224,4.848501497
99403,Clarkston,WA,Washington,46.400365,-117.08313,19548,152.891,127.8557927
99110,Clayton,WA,Washington,48.012084,-117.57306,1667,37.588,44.3492604
98922,Cle Elum,WA,Washington,47.19377,-120.91733,5468,447.179,12.22776562
98235,Clearlake,WA,Washington,48.461672,-122.23308,103,0.031,3322.580645
98236,Clinton,WA,Washington,47.962134,-122.40089,5635,22.888,246.1988815
99005,Colbert,WA,Washington,47.844289,-117.37274,8574,39.675,216.1058601
99111,Colfax,WA,Washington,46.875136,-117.4092,4047,288.517,14.02690309
99324,College Place,WA,Washington,46.044936,-118.38466,9202,3.049,3018.038701
99113,Colton,WA,Washington,46.577614,-117.16133,761,95.785,7.944876546
99114,Colville,WA,Washington,48.658512,-117.7671,12018,728.495,16.49702469
98819,Conconully,WA,Washington,48.559477,-119.75474,258,123.749,2.084865332
98237,Concrete,WA,Washington,48.497601,-121.70018,4025,319.595,12.59406436
99326,Connell,WA,Washington,46.675704,-118.8823,4956,272.922,18.15903445
98238,Conway,WA,Washington,48.337796,-122.34517,85,0.218,389.9082569
98605,Cook,WA,Washington,45.719294,-121.47838,1225,43.226,28.33942535
98535,Copalis Beach,WA,Washington,47.118566,-124.16027,445,10.231,43.49525951
98536,Copalis Crossing,WA,Washington,47.179475,-124.14241,211,61.387,3.437209833
98537,Cosmopolis,WA,Washington,46.899189,-123.6907,2129,193.535,11.00059421
98616,Cougar,WA,Washington,46.06517,-122.29411,150,207.444,0.723086713
99115,Coulee City,WA,Washington,47.646132,-119.3827,1143,418.624,2.730373796
99116,Coulee Dam,WA,Washington,47.995847,-118.95862,1439,46.975,30.63331559
98239,Coupeville,WA,Washington,48.204162,-122.66723,6646,29.268,227.0739374
98923,Cowiche,WA,Washington,46.662006,-120.71558,1434,6.032,237.7320955
99117,Creston,WA,Washington,47.757764,-118.49343,485,184.438,2.62960995
99118,Curlew,WA,Washington,48.890892,-118.64475,931,196.97,4.726608113
98538,Curtis,WA,Washington,46.483547,-123.1016,304,105.704,2.875955498
99119,Cusick,WA,Washington,48.504786,-117.31689,1204,405.107,2.972054297
98240,Custer,WA,Washington,48.931679,-122.63256,3061,20.689,147.9530185
98617,Dallesport,WA,Washington,45.632051,-121.16835,1042,11.111,93.78093781
99121,Danville,WA,Washington,48.977629,-118.51457,145,56.672,2.558582722
98241,Darrington,WA,Washington,48.265483,-121.56075,2129,409.339,5.201068063
99122,Davenport,WA,Washington,47.671143,-118.18938,3773,569.367,6.626657323
99328,Dayton,WA,Washington,46.319087,-117.96887,3733,640.758,5.825912435
98243,Deer Harbor,WA,Washington,48.612763,-123.02057,507,5.136,98.71495327
99006,Deer Park,WA,Washington,47.966471,-117.48145,11946,183.641,65.05083288
98198,Des Moines,WA,Washington,47.397521,-122.315,34584,7.783,4443.530772
99329,Dixie,WA,Washington,46.138753,-118.15325,160,1.826,87.62322015
98539,Doty,WA,Washington,46.637787,-123.2798,0,0,0
98821,Dryden,WA,Washington,47.541723,-120.5614,519,1.836,282.6797386
98327,Dupont,WA,Washington,47.088719,-122.64326,8267,6.868,1203.698311
98019,Duvall,WA,Washington,47.7353,-121.96222,10725,76.328,140.5120008
98802,East Wenatchee,WA,Washington,47.436898,-120.25742,28719,179.455,160.0345491
98925,Easton,WA,Washington,47.3042,-121.24849,689,125.557,5.487547488
98245,Eastsound,WA,Washington,48.672312,-122.91972,3651,31.994,114.1151466
98328,Eatonville,WA,Washington,46.884733,-122.29237,10433,211.903,49.23479139
98026,Edmonds,WA,Washington,47.821568,-122.33651,35921,9.325,3852.117962
99008,Edwall,WA,Washington,47.50505,-117.93432,641,129.742,4.940574371
98330,Elbe,WA,Washington,46.761546,-122.17858,149,6.528,22.8247549
99123,Electric City,WA,Washington,47.907923,-119.06531,1058,43.527,24.30675213
99009,Elk,WA,Washington,48.041663,-117.24891,3947,80.208,49.20955516
98926,Ellensburg,WA,Washington,47.009726,-120.52364,30239,577.045,52.40319213
98541,Elma,WA,Washington,47.03575,-123.40713,10101,211.419,47.77716289
99124,Elmer City,WA,Washington,47.998468,-118.95248,240,0.216,1111.111111
99330,Eltopia,WA,Washington,46.467186,-119.06888,907,77.052,11.77127135
99125,Endicott,WA,Washington,46.941628,-117.7293,527,233.015,2.261656975
98822,Entiat,WA,Washington,47.782158,-120.35944,1953,437.008,4.469025739
98022,Enumclaw,WA,Washington,47.193729,-121.91915,20987,405.925,51.70166903
98823,Ephrata,WA,Washington,47.297368,-119.57129,11055,298.255,37.06559823
99022,Espanola,WA,Washington,47.583754,-117.68812,8820,68.985,127.8538813
98542,Ethel,WA,Washington,46.532624,-122.74407,656,13.593,48.26013389
99126,Evans,WA,Washington,48.733324,-117.97348,877,51.942,16.88421701
98203,Everett,WA,Washington,47.943468,-122.21792,34354,10.704,3209.45441
98201,Everett,WA,Washington,47.986274,-122.20222,29582,7.477,3956.399626
98205,Everett,WA,Washington,47.993436,-122.12723,12283,18.935,648.6928968
98208,Everett,WA,Washington,47.893451,-122.19797,51802,16.185,3200.617856
98204,Everett,WA,Washington,47.90296,-122.25064,39380,8.023,4908.388383
98247,Everson,WA,Washington,48.900256,-122.32095,9072,63.703,142.4108755
99011,Fairchild Air Fo,WA,Washington,47.595572,-117.67344,2776,6.53,425.1148545
99012,Fairfield,WA,Washington,47.383651,-117.18568,1064,95.054,11.1936373
98024,Fall City,WA,Washington,47.565642,-121.88638,5650,23.917,236.2336413
98003,Federal Way,WA,Washington,47.311072,-122.31188,44151,11.614,3801.532633
98023,Federal Way,WA,Washington,47.309021,-122.36178,47510,10.313,4606.806943
98685,Felida,WA,Washington,45.709555,-122.68473,26217,9.726,2695.558297
98248,Ferndale,WA,Washington,48.852655,-122.61807,22361,70.837,315.6683654
98424,Fife,WA,Washington,47.242186,-122.35916,10140,6.308,1607.482562
98466,Fircrest,WA,Washington,47.230402,-122.53272,26944,5.969,4513.988943
99013,Ford,WA,Washington,47.889348,-117.82325,1785,102.116,17.48012065
98331,Forks,WA,Washington,47.838423,-124.35888,6261,780.72,8.019520443
98433,Fort Lewis,WA,Washington,47.080682,-122.57987,14584,19.69,740.6805485
98333,Fox Island,WA,Washington,47.244053,-122.6199,3633,5.218,696.2437716
98249,Freeland,WA,Washington,48.029176,-122.54222,4561,15.943,286.0816659
98250,Friday Harbor,WA,Washington,48.55113,-123.07563,7664,62.153,123.3086094
99129,Fruitland,WA,Washington,48.003202,-118.21339,793,154.932,5.118374513
99130,Garfield,WA,Washington,46.983768,-117.19597,828,78.397,10.56162863
99131,Gifford,WA,Washington,48.290089,-118.09326,170,26.539,6.405667131
98335,Gig Harbor,WA,Washington,47.301252,-122.60562,24925,22.316,1116.911633
98332,Gig Harbor,WA,Washington,47.364321,-122.60011,15855,20.912,758.1771232
98329,Gig Harbor,WA,Washington,47.378121,-122.7222,10545,25.857,407.8199327
98244,Glacier,WA,Washington,48.841442,-122.12547,3001,488.033,6.149174339
98336,Glenoma,WA,Washington,46.53619,-122.11766,970,69.155,14.02646229
98619,Glenwood,WA,Washington,46.018228,-121.28904,457,149.305,3.060848599
98251,Gold Bar,WA,Washington,47.851713,-121.66644,4567,152.467,29.95402284
98620,Goldendale,WA,Washington,45.846697,-120.75703,7123,486.549,14.639841
98338,Graham,WA,Washington,47.028423,-122.291,24098,53.788,448.0181453
99133,Grand Coulee,WA,Washington,47.947097,-119.00713,1493,147.936,10.09220203
98930,Grandview,WA,Washington,46.260129,-119.90614,15252,47.523,320.9393346
98932,Granger,WA,Washington,46.345166,-120.1843,5032,33.787,148.9330216
98252,Granite Falls,WA,Washington,48.070852,-121.82242,8777,267.275,32.8388364
98546,Grapeview,WA,Washington,47.321442,-122.92935,2909,26.48,109.8564955
98547,Grayland,WA,Washington,46.781978,-124.08111,1436,60.923,23.57073683
98621,Grays River,WA,Washington,46.348706,-123.58307,276,42.024,6.567675614
99016,Greenacres,WA,Washington,47.648693,-117.15116,12480,25.208,495.0809267
98253,Greenbank,WA,Washington,48.085852,-122.57129,1837,12.401,148.1332151
98340,Hansville,WA,Washington,47.910628,-122.57489,2537,8.694,291.810444
98933,Harrah,WA,Washington,46.406875,-120.62421,1267,24.154,52.4550799
99134,Harrington,WA,Washington,47.460312,-118.38258,643,214.478,2.997976482
99135,Hartline,WA,Washington,47.641983,-119.08897,255,176.346,1.446020891
99332,Hatton,WA,Washington,46.776386,-118.82892,0,0,0
99136,Hay,WA,Washington,46.669207,-117.96015,29,19.754,1.468057102
98665,Hazel Dell,WA,Washington,45.681271,-122.66712,24057,8.03,2995.890411
98025,Hobart,WA,Washington,47.430704,-121.88496,0,0,0
98349,Home,WA,Washington,47.268551,-122.76897,4614,21.297,216.6502324
98548,Hoodsport,WA,Washington,47.446725,-123.21175,2193,137.336,15.96813654
98550,Hoquiam,WA,Washington,47.026913,-123.91732,11382,214.105,53.1608323
98552,Humptulips,WA,Washington,47.355226,-123.90189,508,91.675,5.541314426
99137,Hunters,WA,Washington,48.174649,-118.11361,343,80.481,4.261875474
98624,Ilwaco,WA,Washington,46.312541,-124.02968,1532,33.898,45.19440675
99138,Inchelium,WA,Washington,48.207661,-118.2979,1209,528.007,2.289742371
98256,Index,WA,Washington,47.84138,-121.50689,420,84.5,4.970414201
98342,Indianola,WA,Washington,47.74878,-122.53051,1370,2.397,571.547768
99139,Ione,WA,Washington,48.736168,-117.4111,1301,204.783,6.353066417
98027,Issaquah,WA,Washington,47.522828,-122.02921,26141,55.818,468.3256297
98029,Issaquah,WA,Washington,47.572401,-122.02065,24348,8.953,2719.535351
99335,Kahlotus,WA,Washington,46.648121,-118.55652,340,169.277,2.008542212
98625,Kalama,WA,Washington,46.015873,-122.79718,6133,80.519,76.16835778
99140,Keller,WA,Washington,48.080515,-118.69498,475,389.064,1.220878827
98626,Kelso,WA,Washington,46.150433,-122.88566,24523,136.522,179.6267268
98028,Kenmore,WA,Washington,47.75287,-122.24736,20419,5.652,3612.703468
99336,Kennewick,WA,Washington,46.210957,-119.16369,48753,13.349,3652.183684
99338,Kennewick,WA,Washington,46.192356,-119.23982,11555,66.385,174.0604052
99337,Kennewick,WA,Washington,46.169982,-119.10456,29845,157.225,189.8235014
98031,Kent,WA,Washington,47.388461,-122.19644,36581,7.499,4878.117082
98032,Kent,WA,Washington,47.388254,-122.25932,33853,16.728,2023.732664
98042,Kent,WA,Washington,47.363382,-122.11451,43673,28.435,1535.888869
99141,Kettle Falls,WA,Washington,48.690209,-118.10045,5240,529.809,9.890356713
98345,Keyport,WA,Washington,47.702342,-122.62554,554,0.505,1097.029703
98346,Kingston,WA,Washington,47.807359,-122.51962,9297,27.592,336.9454914
98033,Kirkland,WA,Washington,47.67903,-122.1934,34338,9.212,3727.52931
98034,Kirkland,WA,Washington,47.71828,-122.19702,40407,9.063,4458.457464
98934,Kittitas,WA,Washington,46.984565,-120.41782,1117,0.845,1321.893491
98628,Klickitat,WA,Washington,45.82786,-121.09804,385,8.87,43.40473506
98629,La Center,WA,Washington,45.8768,-122.62193,8364,38.667,216.3084801
98257,La Conner,WA,Washington,48.393063,-122.50476,4134,18.319,225.6673399
98350,La Push,WA,Washington,47.905815,-124.62202,460,3.172,145.0189155
98506,Lacey,WA,Washington,47.069339,-122.87249,18199,22.377,813.2904321
98503,Lacey,WA,Washington,47.027082,-122.80359,36611,11.285,3244.217988
99143,Lacrosse,WA,Washington,46.792982,-117.91313,650,310.246,2.095111621
98258,Lake Stevens,WA,Washington,48.028355,-122.06327,30524,28.842,1058.317731
98439,Lakewood Center,WA,Washington,47.12562,-122.52294,4839,8.719,554.9948389
98499,Lakewood Center,WA,Washington,47.16632,-122.50844,29750,9.21,3230.184582
98498,Lakewood Center,WA,Washington,47.16062,-122.55877,27546,8.506,3238.419939
99017,Lamont,WA,Washington,47.197445,-117.85558,161,84.714,1.900512312
98260,Langley,WA,Washington,48.030555,-122.44856,5278,26.439,199.6293355
99018,Latah,WA,Washington,47.277842,-117.13639,282,34.983,8.061058228
99146,Laurier,WA,Washington,48.92816,-118.2897,56,46.503,1.204223383
98826,Leavenworth,WA,Washington,47.728186,-120.73874,6504,1015.97,6.401763832
99019,Liberty Lake,WA,Washington,47.656171,-117.08628,9502,21.863,434.6155605
98555,Lilliwaup,WA,Washington,47.521614,-123.06888,599,20.395,29.36994361
99341,Lind,WA,Washington,46.912194,-118.63676,884,400.321,2.208227897
98155,Lk Forest Park,WA,Washington,47.753019,-122.30373,32778,7.569,4330.558859
98631,Long Beach,WA,Washington,46.365773,-124.05022,3243,15.536,208.7409887
98351,Longbranch,WA,Washington,47.200168,-122.77537,1115,8.547,130.4551305
98632,Longview,WA,Washington,46.156082,-122.98043,49205,129.142,381.014697
98827,Loomis,WA,Washington,48.885618,-119.68939,312,318.607,0.979262854
99148,Loon Lake,WA,Washington,48.102048,-117.6013,2106,57.899,36.37368521
98261,Lopez,WA,Washington,48.481655,-122.88271,2383,29.812,79.93425466
99360,Lowden,WA,Washington,46.059286,-118.67264,1350,157.42,8.575784525
98262,Lummi Island,WA,Washington,48.699642,-122.66658,964,9.247,104.250027
98635,Lyle,WA,Washington,45.726451,-121.19784,1735,128.281,13.52499591
98264,Lynden,WA,Washington,48.943476,-122.45723,18893,57.049,331.1714491
98037,Lynnwood,WA,Washington,47.848237,-122.28348,26889,5.763,4665.799063
98935,Mabton,WA,Washington,46.177732,-120.02966,4190,267.726,15.65032907
98828,Malaga,WA,Washington,47.333821,-120.19929,2146,56.666,37.87103378
99149,Malden,WA,Washington,47.227436,-117.47364,208,2.604,79.87711214
99150,Malo,WA,Washington,48.810879,-118.59088,380,55.769,6.813821299
98559,Malone,WA,Washington,46.959091,-123.32595,93,0.016,5812.5
98829,Malott,WA,Washington,48.267188,-119.73538,564,68.844,8.192435071
98353,Manchester,WA,Washington,47.553289,-122.54535,4,0.803,4.98132005
98830,Mansfield,WA,Washington,47.880616,-119.54481,494,450.581,1.096362252
98831,Manson,WA,Washington,47.915227,-120.12934,3708,46.941,78.99277817
98038,Maple Valley,WA,Washington,47.381989,-122.03553,31171,66.482,468.8637526
98267,Marblemount,WA,Washington,48.499159,-121.43163,534,347.498,1.536699492
99151,Marcus,WA,Washington,48.664206,-118.06417,164,0.122,1344.262295
98832,Marlin,WA,Washington,47.290624,-119.03268,320,199.93,1.600560196
99020,Marshall,WA,Washington,47.563191,-117.4959,82,0.09,911.1111111
98270,Marysville,WA,Washington,48.061269,-122.1588,45899,14.309,3207.701447
98271,Marysville,WA,Washington,48.093129,-122.21614,27184,46.589,583.4853721
98560,Matlock,WA,Washington,47.26332,-123.43097,142,57.63,2.463994447
99344,Mattawa,WA,Washington,46.843397,-119.17443,16817,453.514,37.08154544
99349,Mattawa,WA,Washington,46.726526,-119.8857,8483,268.422,31.60322179
98833,Mazama,WA,Washington,48.634796,-120.47681,150,201.568,0.744165741
98557,Mc Cleary,WA,Washington,47.054419,-123.2739,3225,36.06,89.43427621
99021,Mead,WA,Washington,47.81108,-117.22306,9174,84.151,109.0183123
98039,Medina,WA,Washington,47.626571,-122.2328,2971,1.455,2041.924399
98040,Mercer Island,WA,Washington,47.569271,-122.23233,22699,6.322,3590.477697
99343,Mesa,WA,Washington,46.581454,-119.12107,3040,165.404,18.37924113
99152,Metaline,WA,Washington,48.858688,-117.39106,197,4.666,42.22031719
99153,Metaline Falls,WA,Washington,48.858518,-117.29833,467,343.181,1.360797946
98834,Methow,WA,Washington,48.138528,-120.02851,239,73.912,3.233575062
99023,Mica,WA,Washington,47.554592,-117.18352,529,13.645,38.76877977
98012,Mill Creek,WA,Washington,47.84311,-122.20457,51136,15.322,3337.423313
98354,Milton,WA,Washington,47.248208,-122.31737,6976,2.408,2897.009967
98355,Mineral,WA,Washington,46.711036,-122.0348,628,189.694,3.310594958
98562,Moclips,WA,Washington,47.254009,-124.20789,195,0.982,198.5743381
99154,Mohler,WA,Washington,47.376884,-118.3799,20,18.428,1.085304971
98836,Monitor,WA,Washington,47.481133,-120.41354,584,7.639,76.44979709
98272,Monroe,WA,Washington,47.860245,-121.93734,27942,109.28,255.6918009
98563,Montesano,WA,Washington,47.034615,-123.60332,8001,365.632,21.88265797
98356,Morton,WA,Washington,46.562676,-122.29514,2149,100.049,21.47947506
98837,Moses Lake,WA,Washington,47.133606,-119.28455,39722,482.85,82.26571399
98564,Mossyrock,WA,Washington,46.50494,-122.48668,2459,140.211,17.53785366
98274,Mount Vernon,WA,Washington,48.371026,-122.24432,16613,141.072,117.762561
98273,Mount Vernon,WA,Washington,48.414576,-122.35196,28717,84.138,341.3083268
98043,Mountlake Terrac,WA,Washington,47.790969,-122.30539,19943,4.081,4886.792453
98936,Moxee,WA,Washington,46.540842,-120.33322,5872,141.543,41.48562628
98275,Mukilteo,WA,Washington,47.916148,-122.30293,20256,7.633,2653.740338
98565,Napavine,WA,Washington,46.580105,-122.90699,618,0.619,998.3844911
98638,Naselle,WA,Washington,46.370075,-123.76506,1525,168.842,9.032112863
98357,Neah Bay,WA,Washington,48.35306,-124.64076,1414,42.473,33.29173828
99155,Nespelem,WA,Washington,48.17266,-119.00126,1350,304.507,4.43339562
99025,Newman Lake,WA,Washington,47.751434,-117.06934,5232,44.501,117.5703917
99156,Newport,WA,Washington,48.159752,-117.16984,8114,327.221,24.79669703
99026,Nine Mile Falls,WA,Washington,47.801194,-117.59325,9042,70.887,127.5551229
98358,Nordland,WA,Washington,48.058323,-122.68794,897,10.678,84.00449522
98166,Normandy Park,WA,Washington,47.458821,-122.34943,20301,5.674,3577.899189
98148,Normandy Park,WA,Washington,47.443756,-122.33068,10010,3.134,3194.001276
98045,North Bend,WA,Washington,47.483057,-121.73254,13888,336.989,41.21202769
98639,North Bonneville,WA,Washington,45.650041,-121.97167,847,12.803,66.1563696
99157,Northport,WA,Washington,48.897876,-117.81647,697,73.334,9.50445905
98277,Oak Harbor,WA,Washington,48.303774,-122.65093,37823,56.421,670.3709612
99158,Oakesdale,WA,Washington,47.136249,-117.25463,603,90.906,6.63322553
98568,Oakville,WA,Washington,46.84066,-123.25649,2519,150.518,16.73553994
98569,Ocean City,WA,Washington,46.983877,-124.15607,5784,14.649,394.8392382
98640,Ocean Park,WA,Washington,46.501781,-124.04801,4380,20.277,216.0082852
99159,Odessa,WA,Washington,47.338736,-118.70235,1375,501.946,2.739338495
98840,Okanogan,WA,Washington,48.343356,-119.57656,4851,417.48,11.61971831
98359,Olalla,WA,Washington,47.43025,-122.57159,4887,14.018,348.6231987
98279,Olga,WA,Washington,48.63205,-122.81372,608,14.027,43.34497754
98516,Olympia,WA,Washington,47.085046,-122.78376,20166,28.645,703.9972072
98501,Olympia,WA,Washington,47.014718,-122.8819,38133,34.442,1107.16567
98513,Olympia,WA,Washington,47.00581,-122.75285,31975,59.057,541.4260799
98502,Olympia,WA,Washington,47.071484,-122.97702,30491,54.368,560.8262213
98512,Olympia,WA,Washington,46.969793,-122.99802,28130,150.258,187.2113298
98841,Omak,WA,Washington,48.403174,-119.39066,9197,383.727,23.96756027
98570,Onalaska,WA,Washington,46.593526,-122.65346,3889,118.766,32.74506172
